"Nr okręgu";"Siedziba OKW";"Nr listy (po nadaniu)";"Nazwa komitetu";"Sygnatura";"Typ";"Pozycja na liście";"Nazwisko";"Imiona";"Płeć";"Zawód";"Miejsce zamieszkania";"TERYT m. z.";"Gmina m.z.";"Przynależność do partii";"Poparcie";"Liczba głosów";"Procent głosów oddanych na listę";"Procent głosów oddanych w okręgu";"Czy przyznano mandat"
12;"Kraków";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";4;"STYCZEŃ";"Adam Tomasz";"Mężczyzna";"menadżer ochrony zdrowia";"Myślenice";"120903";"gm. Myślenice";"nie należy do partii politycznej";"";4811;0.06602258848069824;0.015214380134971886;"Nie"
12;"Kraków";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";5;"KLINOWSKI";"Mateusz Michał";"Mężczyzna";"wykładowca akademicki";"Wadowice";"121809";"gm. Wadowice";"nie należy do partii politycznej";"";4541;0.06231730914380601;0.014360527996862884;"Nie"
12;"Kraków";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";6;"WĄTROBA";"Ewa Beata";"Kobieta";"przedsiębiorca";"Andrychów";"121801";"gm. Andrychów";"nie należy do partii politycznej";"";1925;0.02641726934636128;0.006087649503184552;"Nie"
12;"Kraków";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";7;"CHOWANIEC";"Michał";"Mężczyzna";"przedstawiciel medyczny";"Sucha Beskidzka";"121502";"m. Sucha Beskidzka";"członek partii politycznej: Nowoczesna";"";1695;0.02326092028160123;0.0053602939781287355;"Nie"
12;"Kraków";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";8;"LUBAŃSKI";"Adam Jarosław";"Mężczyzna";"politolog";"Przytkowice";"121803";"gm. Kalwaria Zebrzydowska";"członek partii politycznej: Partia Zieloni";"";303;0.004158146811401282;0.0009582118438778802;"Nie"
12;"Kraków";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";9;"WINCENCIAK-WALAS";"Ewa Magdalena";"Kobieta";"higienistka stomatologiczna";"Osieczany";"120903";"gm. Myślenice";"członek partii politycznej: Nowoczesna";"";1589;0.021806255060450946;0.005025077953537794;"Nie"
12;"Kraków";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";10;"SKOWROŃSKA";"Kinga Agnieszka";"Kobieta";"ekonomista";"Chełmek";"121303";"gm. Chełmek";"członek partii politycznej: Nowoczesna";"";1232;0.016907052381671218;0.0038960956820381135;"Nie"
12;"Kraków";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";11;"BRÓZDA";"Marcin";"Mężczyzna";"przedsiębiorca";"Przytkowice";"121803";"gm. Kalwaria Zebrzydowska";"członek partii politycznej: Platforma Obywatelska RP";"";895;0.012282314838957581;0.0028303617170650254;"Nie"
12;"Kraków";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";12;"BLIŹNIAK";"Katarzyna Elżbieta";"Kobieta";"przedstawiciel handlowy";"Brzeszcze";"121302";"gm. Brzeszcze";"członek partii politycznej: Nowoczesna";"";643;0.008824054124524833;0.002033433054829957;"Nie"
12;"Kraków";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";13;"ARKIT";"Szymon Tadeusz";"Mężczyzna";"inspektor pracy";"Libiąż";"120304";"gm. Libiąż";"nie należy do partii politycznej";"";1726;0.02368634124250367;0.005458328853244954;"Nie"
12;"Kraków";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";14;"KLAJA";"Tomasz Zygmunt";"Mężczyzna";"przedsiębiorca";"Zator";"121309";"gm. Zator";"nie należy do partii politycznej";"";1087;0.014917180145192057;0.003437545459720316;"Nie"
12;"Kraków";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";15;"MIRANOWICZ";"Maria Wiesława";"Kobieta";"nauczyciel";"Zagórze";"120302";"gm. Babice";"nie należy do partii politycznej";"";369;0.005063881760419383;0.0011669312554156363;"Nie"
12;"Kraków";5;"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI";"ZPOW-601-6/19";"Koalicyjny komitet wyborczy";16;"ŻABA";"Tadeusz";"Mężczyzna";"inż. automatyk";"Siepraw";"120906";"gm. Siepraw";"nie należy do partii politycznej";"";1623;0.0222728457917633;0.005132600074633001;"Nie"
13;"Kraków";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";1;"ŚCIGAJ";"Agnieszka";"Kobieta";"socjolog";"Kolbark";"121204";"gm. Klucze";"nie należy do partii politycznej";"";20877;0.4421313454329825;0.03215373170878209;"Tak"
13;"Kraków";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";2;"KEMPF";"Piotr Marek";"Mężczyzna";"inżynier leśnictwa";"Kraków";"126101";"m. Kraków";"członek partii politycznej: PSL";"";4447;0.09417819098244351;0.00684905134401274;"Nie"
13;"Kraków";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";3;"PATENA";"Marta Elżbieta";"Kobieta";"nauczyciel";"Kraków";"126101";"m. Kraków";"nie należy do partii politycznej";"";4428;0.09377581058472226;0.006819788475666385;"Nie"
13;"Kraków";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";4;"WANTUCH";"Łukasz Mariusz";"Mężczyzna";"prawnik";"Kraków";"126101";"m. Kraków";"nie należy do partii politycznej";"";1573;0.03331286134818611;0.0024226574688851;"Nie"
13;"Kraków";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";5;"PUŁKA";"Jerzy";"Mężczyzna";"wyższy urzędnik samorządowy";"Gołcza";"120802";"gm. Gołcza";"członek partii politycznej: PSL";"";1465;0.031025646455875813;0.002256321164600554;"Nie"
13;"Kraków";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";6;"STACH";"Beata Katarzyna";"Kobieta";"technik mechanik obróbki skrawaniem";"Kraków";"126101";"m. Kraków";"członek partii politycznej: Stronnictwo Demokratyczne";"";812;0.017196467523666322;0.00125060258406529;"Nie"
13;"Kraków";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";7;"SZCZOCZARZ";"Bartłomiej Andrzej";"Mężczyzna";"technik budownictwa";"Kobylany";"120616";"gm. Zabierzów";"członek partii politycznej: PSL";"";1182;0.025032296321396048;0.0018204584413364197;"Nie"
13;"Kraków";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";8;"ZIELNIK-PIELKA";"Joanna Małgorzata";"Kobieta";"lekarz";"Wolbrom";"121207";"gm. Wolbrom";"nie należy do partii politycznej";"";992;0.021008492344183484;0.0015278297578728668;"Nie"
13;"Kraków";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";9;"LĘCZNAROWICZ";"Elżbieta Janina";"Kobieta";"konsultant";"Kraków";"126101";"m. Kraków";"nie należy do partii politycznej";"";583;0.012346724835341705;0.0008979080129434288;"Nie"
13;"Kraków";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";10;"GAJĘCKA";"Jolanta Anna";"Kobieta";"nauczyciel";"Kraków";"126101";"m. Kraków";"nie należy do partii politycznej";"";853;0.018064762066117453;0.0013137487736547937;"Nie"
13;"Kraków";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";11;"KLEMPA";"Przemysław Zbigniew";"Mężczyzna";"prawnik";"Kraków";"126101";"m. Kraków";"członek partii politycznej: Stronnictwo Demokratyczne";"";383;0.008111141701433745;0.0005898778198238991;"Nie"
13;"Kraków";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";12;"PASZKOT";"Marzena Iwona";"Kobieta";"wyższy urzędnik samorządowy";"Kraków";"126101";"m. Kraków";"członek partii politycznej: PSL";"";344;0.007285202990321693;0.0005298119321655909;"Nie"
13;"Kraków";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";13;"APOSTOŁ";"Marian";"Mężczyzna";"prawnik";"Kraków";"126101";"m. Kraków";"nie należy do partii politycznej";"";1105;0.023401596814841483;0.001701866816985401;"Nie"
13;"Kraków";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";14;"OKRAJEK";"Włodzimierz Wiktor";"Mężczyzna";"pracownik administracji samorządowej";"Pietrzejowice";"120605";"gm. Kocmyrzów-Luborzyca";"członek partii politycznej: PSL";"";818;0.01732353501768356;0.001259843489858876;"Nie"
13;"Kraków";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";15;"POBĘDZA";"Czesław Maciej";"Mężczyzna";"rolnik";"Maszków";"120603";"gm. Iwanowice";"nie należy do partii politycznej";"";252;0.00533683474872403;0.0003881180433306073;"Nie"
13;"Kraków";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";16;"MITKA";"Katarzyna Helena";"Kobieta";"nauczyciel";"Tenczynek";"120606";"gm. Krzeszowice";"członek partii politycznej: PSL";"";857;0.018149473728795613;0.0013199093775171841;"Nie"
13;"Kraków";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";17;"FLOREK";"Marcin Grzegorz";"Mężczyzna";"przedsiębiorca";"Kraków";"126101";"m. Kraków";"członek partii politycznej: Stronnictwo Demokratyczne";"";491;0.010398356593744044;0.0007562141241084452;"Nie"
13;"Kraków";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";18;"KURTYKA";"Halina Ewa";"Kobieta";"specjalista do spraw organizacji usług gastronomicznych, hotelarskich i turystycznych";"Zabierzów";"120616";"gm. Zabierzów";"członek partii politycznej: PSL";"";964;0.02041551070543637;0.0014847055308361327;"Nie"
13;"Kraków";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";19;"SŁAWOMIRSKI";"Radosław Paweł";"Mężczyzna";"nauczyciel akademicki";"Kraków";"126101";"m. Kraków";"członek partii politycznej: Liga Polskich Rodzin";"";144;0.003049619856413732;0.0002217817390460613;"Nie"
13;"Kraków";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";20;"STRUTYŃSKI";"Łukasz Andrzej";"Mężczyzna";"prawnik";"Kraków";"126101";"m. Kraków";"nie należy do partii politycznej";"";223;0.004722675194307377;0.00034345366532827546;"Nie"
13;"Kraków";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";21;"SOSENKO";"Krzysztof Jan";"Mężczyzna";"ekonomista";"Kraków";"126101";"m. Kraków";"członek partii politycznej: PSL";"";318;0.006734577182913658;0.000489768007060052;"Nie"
13;"Kraków";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";22;"PASTERNAK";"Janusz Mariusz";"Mężczyzna";"technik budownictwa";"Sułoszowa";"120613";"gm. Sułoszowa";"członek partii politycznej: PSL";"";862;0.01825536330714331;0.0013276101323451725;"Nie"
13;"Kraków";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";23;"DRWAL";"Dawid Marek";"Mężczyzna";"kierownik działu w lokalu gastronomicznym";"Kraków";"126101";"m. Kraków";"nie należy do partii politycznej";"";268;0.005675681399436667;0.00041276045878016964;"Nie"
13;"Kraków";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";24;"SZWED";"Barbara Ewa";"Kobieta";"pracownik cywilny wojska";"Kraków";"126101";"m. Kraków";"nie należy do partii politycznej";"";358;0.00758169380969525;0.0005513740456839579;"Nie"
13;"Kraków";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";25;"MACHNIK";"Grzegorz Józef";"Mężczyzna";"technik elektryk";"Wola Radziszowska";"120611";"gm. Skawina";"członek partii politycznej: PSL";"";348;0.007369914652999852;0.0005359725360279815;"Nie"
13;"Kraków";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";26;"WÓJCIK";"Adam Bernard";"Mężczyzna";"inżynier transportu drogowego";"Skawina";"120611";"gm. Skawina";"nie należy do partii politycznej";"";416;0.008810012918528558;0.0006407028016886216;"Nie"
13;"Kraków";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";27;"DZIEDZIC";"Stanisław";"Mężczyzna";"kulturoznawca";"Kraków";"126101";"m. Kraków";"nie należy do partii politycznej";"";516;0.010927804485482539;0.0007947178982483863;"Nie"
13;"Kraków";1;"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE";"ZPOW-601-19/19";"Komitet wyborczy partii politycznej";28;"PROKOP-STASZECKA";"Anna Barbara";"Kobieta";"lekarz";"Kraków";"126101";"m. Kraków";"członek partii politycznej: PSL";"";1340;0.028378406997183338;0.002063802293900848;"Nie"
13;"Kraków";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";1;"WASSERMANN";"Małgorzata Ewa";"Kobieta";"adwokat";"Kraków";"126101";"m. Kraków";"nie należy do partii politycznej";"";140692;0.547765790528992;0.21668691965186426;"Tak"
13;"Kraków";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";2;"TERLECKI";"Ryszard Iwon";"Mężczyzna";"wykładowca akademicki";"Kraków";"126101";"m. Kraków";"członek partii politycznej: Prawo i Sprawiedliwość";"";10327;0.04020681573076579;0.01590513902172691;"Tak"
13;"Kraków";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";3;"ADAMCZYK";"Andrzej Mieczysław";"Mężczyzna";"parlamentarzysta";"Krzeszowice";"120606";"gm. Krzeszowice";"członek partii politycznej: Prawo i Sprawiedliwość";"";29686;0.1155785350811962;0.04572092156473177;"Tak"
13;"Kraków";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";4;"BUBULA";"Barbara Ewa";"Kobieta";"filolog polski";"Kraków";"126101";"m. Kraków";"członek partii politycznej: Prawo i Sprawiedliwość";"";7909;0.03079265087775991;0.012181053986911798;"Nie"
13;"Kraków";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";5;"OSUCH";"Jacek Piotr";"Mężczyzna";"parlamentarzysta";"Olkusz";"121205";"gm. Olkusz";"członek partii politycznej: Prawo i Sprawiedliwość";"";12150;0.04730442637056302;0.01871283423201142;"Tak"
13;"Kraków";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";6;"ĆWIK";"Piotr Krzysztof";"Mężczyzna";"nauczyciel";"Borek Szlachecki";"120611";"gm. Skawina";"członek partii politycznej: Prawo i Sprawiedliwość";"";7244;0.02820356087476202;0.011156853594789361;"Nie"
13;"Kraków";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";7;"DUDA";"Elżbieta";"Kobieta";"parlamentarzysta";"Skała";"120610";"gm. Skała";"członek partii politycznej: Prawo i Sprawiedliwość";"";8298;0.03230717119530304;0.012780172712529281;"Tak"
13;"Kraków";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";8;"ŚWIERCZEK";"Krzysztof";"Mężczyzna";"nauczyciel historii";"Miechów";"120805";"gm. Miechów";"członek partii politycznej: Prawo i Sprawiedliwość";"";3443;0.013404867489205635;0.005302739774552701;"Nie"
13;"Kraków";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";9;"GAMROT";"Piotr Tadeusz";"Mężczyzna";"dyrektor domu kultury";"Wolbrom";"121207";"gm. Wolbrom";"członek partii politycznej: Prawo i Sprawiedliwość";"";4452;0.017333276230596426;0.006856752098840728;"Nie"
13;"Kraków";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";10;"ZIOBRO";"Jan Paweł";"Mężczyzna";"ekonomista";"Zakrzowiec";"121904";"gm. Niepołomice";"członek partii politycznej: Solidarna Polska";"";4932;0.019202093074865582;0.007596024562327599;"Nie"
13;"Kraków";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";11;"PODOSEK";"Adam Piotr";"Mężczyzna";"lekarz";"Kraków";"126101";"m. Kraków";"członek partii politycznej: Prawo i Sprawiedliwość";"";271;0.0010551028433269613;0.00041738091167696257;"Nie"
13;"Kraków";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";12;"DANIOŁ";"Ewa";"Kobieta";"inżynier rolnictwa";"Kozłów";"120803";"gm. Kozłów";"członek partii politycznej: Prawo i Sprawiedliwość";"";1298;0.005053592216377844;0.001999115953345747;"Nie"
13;"Kraków";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";13;"DOPART";"Bogusław Jan";"Mężczyzna";"nauczyciel akademicki";"Chorągwica";"121905";"gm. Wieliczka";"nie należy do partii politycznej";"";364;0.0014171861069041103;0.0005606149514775439;"Nie"
13;"Kraków";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";14;"SERAFIN";"Piotr Karol";"Mężczyzna";"ekonomista";"Kraków";"126101";"m. Kraków";"nie należy do partii politycznej";"";1099;0.004278811899691256;0.001692625911191815;"Nie"
13;"Kraków";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";15;"NOWAK";"Stanisław Andrzej";"Mężczyzna";"strażak";"Karniów";"120605";"gm. Kocmyrzów-Luborzyca";"nie należy do partii politycznej";"";689;0.0026825308452113517;0.0010611640152967793;"Nie"
13;"Kraków";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";16;"STANOWSKA-CICHOŃ";"Bogusława Maria";"Kobieta";"filolog polski";"Wieliczka";"121905";"gm. Wieliczka";"nie należy do partii politycznej";"";398;0.0015495606333731755;0.0006129800843078638;"Nie"
13;"Kraków";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";17;"KUŚ";"Rafał Andrzej";"Mężczyzna";"informatyk";"Kraków";"126101";"m. Kraków";"członek partii politycznej: Prawo i Sprawiedliwość";"";694;0.002701997687339155;0.0010688647701247677;"Nie"
13;"Kraków";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";18;"FRANKIEWICZ";"Krystyna Anna";"Kobieta";"ekonomista";"Kraków";"126101";"m. Kraków";"członek partii politycznej: Prawo i Sprawiedliwość";"";389;0.0015145203175431288;0.000599118725617485;"Nie"
13;"Kraków";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";19;"BUDKOWSKA";"Anna Maria";"Kobieta";"filozof";"Kraków";"126101";"m. Kraków";"nie należy do partii politycznej";"";234;0.0009110482115812137;0.0003603953259498496;"Nie"
13;"Kraków";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";20;"KAŁUŻA";"Szymon Franciszek";"Mężczyzna";"technik wiertnik";"Kraków";"126101";"m. Kraków";"członek partii politycznej: Prawo i Sprawiedliwość";"";321;0.0012497712646049983;0.000494388459956845;"Nie"
13;"Kraków";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";21;"KACZMARCZYK";"Magdalena Maria";"Kobieta";"student";"Dobranowice";"120602";"gm. Igołomia-Wawrzeńczyce";"członek partii politycznej: Prawo i Sprawiedliwość";"";835;0.00325096263534322;0.001286026056274036;"Nie"
13;"Kraków";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";22;"FIRLEJ";"Paweł Jacek";"Mężczyzna";"adwokat";"Kraków";"126101";"m. Kraków";"nie należy do partii politycznej";"";385;0.0014989468438408858;0.0005929581217550945;"Nie"
13;"Kraków";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";23;"PĘK";"Bogdan Marek";"Mężczyzna";"mgr inż. zootechniki";"Kraków";"126101";"m. Kraków";"członek partii politycznej: Prawo i Sprawiedliwość";"";2571;0.01000985022211667;0.003959728132551553;"Nie"
13;"Kraków";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";24;"KOSECKA";"Justyna Natalia";"Kobieta";"wyższy urzędnik państwowy";"Tęgoborze";"121010";"gm. Łososina Dolna";"nie należy do partii politycznej";"";318;0.0012380911593283161;0.000489768007060052;"Nie"
13;"Kraków";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";25;"GĘGOTEK";"Zbigniew";"Mężczyzna";"chemik";"Sieniczno";"121205";"gm. Olkusz";"członek partii politycznej: Prawo i Sprawiedliwość";"";386;0.0015028402122664465;0.0005944982727206921;"Nie"
13;"Kraków";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";26;"GRUSZKA";"Stanisław Piotr";"Mężczyzna";"inż. chemik";"Libertów";"120609";"gm. Mogilany";"członek partii politycznej: Prawo i Sprawiedliwość";"";777;0.0030251472666606967;0.0011966973002693723;"Nie"
13;"Kraków";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";27;"BĘTKOWSKA";"Monika";"Kobieta";"menadżer";"Kraków";"126101";"m. Kraków";"nie należy do partii politycznej";"";883;0.0034378443197701355;0.001359953302622723;"Nie"
13;"Kraków";2;"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"ZPOW-601-9/19";"Komitet wyborczy partii politycznej";28;"GOWIN";"Jarosław Adam";"Mężczyzna";"nauczyciel akademicki";"Kraków";"126101";"m. Kraków";"członek partii politycznej: Porozumienie Jarosława Gowina";"";15802;0.061523007860710854;0.02433746555837403;"Tak"
13;"Kraków";3;"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ";"ZPOW-601-1/19";"Komitet wyborczy partii politycznej";1;"GDULA";"Maciej Roman";"Mężczyzna";"socjolog";"Warszawa";"146510";"Śródmieście";"nie należy do partii politycznej";"";35279;0.41771552387605526;0.05433498591531942;"Tak"
